,ACTION,RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE
29693,1,33248,13814,117961,118343,119598,119433,133686,118424,119435
29694,1,37943,94495,5110,117954,117895,117885,117955,117887,117888
29695,1,845,89939,117961,118413,122007,128230,302830,4673,128231
29696,1,2809,17660,117961,118225,124380,118054,120514,117887,118055
29697,1,35046,4046,117961,117962,118352,117905,117906,290919,117908
29698,1,81350,3113,117961,118343,119598,119433,127160,118424,119435
29699,1,45333,2163,118003,118004,120694,118636,130218,118638,118639
29700,1,39325,18190,117961,118386,119954,117905,117906,290919,117908
29701,1,37651,48123,118090,118091,117941,117885,117913,117887,117888
29702,1,23994,15781,117961,118343,118395,123067,233714,118398,123068
29703,1,93618,5409,117961,118343,119993,118321,117906,290919,118322
29704,1,3853,2765,118290,118291,118301,120344,267006,118424,120346
29705,1,75033,21556,118006,118007,117941,117879,117897,19721,117880
29706,1,34871,4475,117961,118052,120356,120497,142545,118424,120499
29707,1,25280,5178,117961,118343,118660,118826,158101,118424,118828
29708,0,33232,1725,117902,117903,118507,118028,118368,117887,118030
29709,1,77259,7072,117961,117962,118352,117905,117906,290919,117908
29710,1,41594,8008,118555,118178,118320,118321,117906,290919,118322
29711,1,89030,53193,117961,118343,118395,123737,118959,118960,123738
29712,1,38644,16756,119062,130600,139677,117905,290919,290919,117908
29713,1,80747,1402,118290,118291,118437,120313,137017,118424,120315
29714,1,80558,5409,117961,118343,119993,117905,240983,290919,117908
29715,1,113949,1806,117961,118413,122007,117905,240983,290919,117908
29716,1,42792,7408,117961,117962,118352,118321,240983,290919,118322
29717,1,19982,4036,117961,118413,120370,118321,117906,290919,118322
29718,1,45610,19881,118006,118007,117941,117899,117897,19721,117900
29719,1,5502,5524,117961,118343,118514,118321,290919,290919,118322
29720,1,73756,4933,117961,118343,118458,120006,219966,118424,120008
29721,1,40955,100547,118212,118213,119136,123670,305057,121916,123672
29722,1,42031,205,117961,118386,118746,118784,147114,290919,118786
29723,1,81248,20382,117961,118300,124942,123737,123107,118960,123738
29724,1,278393,4218,117961,118300,118301,124152,300136,118424,124154
29725,0,98394,4468,117961,118413,119968,118321,117906,290919,118322
29726,1,917,17144,117980,117981,117884,118568,146968,19721,118570
29727,1,79386,15683,117961,118300,118957,118777,279443,308574,118779
29728,1,22671,5701,117961,118052,120709,118207,174445,270488,118209
29729,1,32270,4729,117961,118300,125821,118980,301534,118295,118982
29730,1,1937,2113,117951,117952,117920,118568,124610,19721,118570
29731,1,38268,46767,117929,117930,117912,117885,117913,117887,117888
29732,1,15803,7398,117961,118225,118616,117905,240983,290919,117908
29733,1,33229,44053,117961,117962,117904,119949,123170,290919,119951
29734,1,78518,851,117961,117962,122215,117905,117906,290919,117908
29735,1,42085,17618,117961,118052,126137,133718,121386,124136,133719
29736,1,23921,3944,117961,118343,118514,118321,117906,290919,118322
29737,1,35066,4659,117961,118225,120663,118321,117906,290919,118322
29738,1,31859,2163,118219,118220,120694,118777,242184,308574,118779
29739,1,58905,8229,117961,118300,121305,118784,124402,290919,118786
29740,1,40867,5196,117961,118052,121949,118207,127292,270488,118209
29741,1,78859,2210,117961,118052,118378,119192,300603,119184,119194
29742,1,20364,15887,117961,118052,120356,126516,300136,118612,126518
29743,1,73552,36958,118169,118170,125857,259173,127240,292795,118943
29744,1,79092,44024,117961,117962,134848,118530,278014,118131,118532
29745,1,71155,3745,117961,118300,118360,124435,118362,118363,124436
29746,1,77949,2202,117916,118011,117920,118568,125937,19721,118570
29747,1,27785,22819,117961,118225,119824,121414,132041,118704,121416
29748,1,43451,7553,117961,118225,118403,117905,240983,290919,117908
29749,1,75511,13871,117961,118300,118514,118784,240983,290919,118786
29750,1,312129,8415,117961,118052,118881,117905,117906,290919,117908
29751,1,80815,15769,117961,118300,119890,119433,133686,118424,119435
29752,1,79092,1038,119596,119597,118889,118890,200678,118398,118892
29753,1,28315,2661,122880,122974,122870,118207,180031,270488,118209
29754,1,19666,21881,117961,117969,19666,118396,133290,118398,118399
29755,1,37969,122272,117961,118225,122273,120516,189220,120518,120519
29756,1,40630,15415,117961,118225,123173,118054,118054,117887,118055
29757,1,25119,7519,91261,118026,118202,119962,168365,118205,119964
29758,1,109477,2780,118887,118888,19666,118396,310907,118398,118399
29759,1,79092,13873,117961,118300,118825,121469,310997,118424,121471
29760,0,70452,77947,117980,118076,117941,117879,117886,19721,117880
29761,1,3130,3188,117961,117962,120924,119351,206049,3130,119353
29762,1,28105,3281,117961,118225,119238,122849,120324,119095,122850
29763,1,35788,16973,117961,118300,124942,117905,117906,290919,117908
29764,1,74549,7530,117961,118343,118514,132671,132672,290919,132673
29765,1,33240,52108,117961,118343,119993,118321,117906,290919,118322
29766,1,31853,20596,118095,118096,117941,118568,118568,19721,118570
29767,1,42532,3281,117961,118225,120323,122849,120324,119095,122850
29768,1,34579,767,117961,118343,120722,117905,117906,290919,117908
29769,1,2252,3748,117961,118300,120059,118636,133779,118638,118639
29770,1,1020,4420,119691,119692,118635,180927,117906,119695,180928
29771,1,113700,7551,117961,118052,118867,118321,117906,290919,118322
29772,1,79363,3120,117961,118300,120312,118792,255249,118424,118794
29773,1,30868,57819,117980,117981,118810,119323,120978,19793,119325
29774,1,3853,3811,120864,121013,118395,118396,269406,118398,118399
29775,1,75834,25630,117961,118343,120291,120497,234773,118424,120499
29776,1,74302,55632,117890,117891,117878,117899,144793,19721,117900
29777,1,14354,27898,118106,118107,117941,117879,117886,19721,117880
29778,1,26391,6454,117961,118343,118856,117905,240983,290919,117908
29779,1,110846,209,117961,118343,6104,118784,147114,290919,118786
29780,1,98437,53190,117961,118300,19772,118321,117906,290919,118322
29781,0,33236,1725,117902,117903,118507,118028,118368,117887,118030
29782,1,77242,51746,118752,119070,117945,280788,280788,292795,119082
29783,1,5729,14855,117961,118300,123719,118451,153802,118453,118454
29784,1,80321,2395,117961,118300,123055,118834,127160,118424,118836
29785,1,75783,5717,117961,118300,124725,117905,117906,290919,117908
29786,1,33249,4175,117961,118343,119598,120789,133686,118424,120791
29787,1,36267,57715,133430,32137,118701,119587,303450,118704,119589
29788,1,44814,5490,117961,117962,5488,120618,304465,118643,120619
29789,1,73756,2395,117961,118300,123055,120006,129545,118424,120008
29790,1,14570,13278,118219,118220,118221,117899,117899,19721,117900
29791,1,42390,4549,117961,118225,120050,118259,118260,290919,118261
29792,1,78108,55753,117916,118150,117884,117879,117886,19721,117880
29793,1,75078,41797,117961,118386,118522,120690,127922,290919,120692
29794,0,96516,13836,119920,119921,142145,128230,302830,4673,128231
29795,1,27124,21036,117961,118327,121694,118777,144908,308574,118779
29796,1,80839,5262,119596,119597,118214,118636,236515,118638,118639
29797,1,34924,5637,117961,118413,122007,118784,124402,290919,118786
29798,1,4675,32,117961,118343,118514,117905,117906,290919,117908
29799,1,38720,6739,117961,117969,6725,120527,275449,6725,120529
29800,1,32270,5317,117961,118300,118825,120344,152816,118424,120346
29801,1,82212,151425,119062,119091,118514,119962,168365,118205,119964
29802,1,1020,17386,117961,118446,119064,120690,130887,290919,120692
29803,1,35733,5496,91261,118026,118202,118321,117906,290919,118322
29804,1,7678,1930,122880,122974,122870,120097,159929,270488,120099
29805,1,7678,14861,117890,117891,117878,117879,117879,19721,117880
29806,1,967,15435,117961,118343,122299,119949,131270,290919,119951
29807,1,83108,2270,117961,118413,277693,120773,155692,118960,120774
29808,1,25865,16850,117961,118225,122298,120591,127477,119095,120593
29809,1,972,4887,117961,118343,120126,258434,283557,118424,258436
29810,1,77300,15510,118169,118170,118171,259173,146424,292795,118943
29811,1,41314,15478,118256,118257,118623,126684,128108,292795,126685
29812,1,75834,5509,117961,118343,123454,118784,117906,290919,118786
29813,1,44781,7710,117902,118041,118623,118274,118806,292795,118276
29814,1,36963,20219,119280,119281,117945,280788,280788,292795,119082
29815,1,4675,1065,117961,118327,120559,118641,132791,118643,118644
29816,1,55932,17669,117961,118300,118514,118321,117906,290919,118322
29817,1,34430,3944,117961,118343,118514,118784,118785,290919,118786
29818,1,43773,19858,117929,117940,117941,117879,117886,19721,117880
29819,1,38279,48476,117926,118124,117941,117879,117886,19721,117880
29820,1,1062,8164,117961,118327,120685,118641,123881,118643,118644
29821,1,312046,55805,117961,118343,118856,132692,132693,270488,132694
29822,1,14846,46546,117978,117979,117912,117879,117886,19721,117880
29823,1,75078,24916,91261,118026,118027,119409,118148,119006,119411
29824,1,3853,4718,117961,118446,120317,118321,117906,290919,118322
29825,1,16176,1146,117961,118225,120663,117905,240983,290919,117908
29826,1,38719,56606,118079,118080,117878,117879,117913,19721,117880
29827,1,59756,4215,118212,118213,118597,118728,301534,118295,118730
29828,1,20349,1080,117961,118327,118378,120618,304465,118643,120619
29829,0,7543,19642,117961,118413,118481,118321,117906,290919,118322
29830,1,77561,13295,117876,117877,117878,117899,278712,19721,117900
29831,1,18394,820,117961,118300,123719,118321,240983,290919,118322
29832,1,75946,50952,117961,118327,118929,117905,117906,290919,117908
29833,1,87086,25237,117961,117962,118910,118321,117906,290919,118322
29834,1,39939,19623,117961,118225,118403,117905,117906,290919,117908
29835,1,28294,70062,117961,118386,118746,118321,117906,290919,118322
29836,1,79693,7560,117961,118300,119195,117905,117906,290919,117908
29837,0,20299,50814,117918,117919,117920,118568,125937,19721,118570
29838,1,18381,44022,117961,117962,122215,117905,240983,290919,117908
29839,1,42085,5701,117961,118052,118821,118636,310589,118638,118639
29840,1,13878,50313,118976,118977,117895,117879,118250,19721,117880
29841,1,20364,5186,118887,118888,124656,118912,309291,118424,118914
29842,1,38751,23348,117961,118327,118862,118396,300044,118398,118399
29843,1,74909,27214,117961,118386,118692,118321,117906,290919,118322
29844,1,20897,17920,117961,117962,117963,118811,286597,19793,118813
29845,1,29003,141,117961,118225,122273,118321,117906,290919,118322
29846,1,6977,3966,117961,118343,122012,118054,118054,117887,118055
29847,1,42006,5292,118290,118291,119837,118293,118294,118295,118296
29848,1,79092,13781,117961,118386,121961,120516,123107,120518,120519
29849,1,6977,7935,117961,118052,120539,118321,118448,290919,118322
29850,0,80937,33266,117961,118300,124725,118784,118785,290919,118786
29851,1,75078,5177,117961,118386,125016,120357,126416,118424,120359
29852,1,38469,48701,117926,117927,117884,117885,117913,117887,117888
29853,1,40069,49425,117961,118343,119598,118834,133686,118424,118836
29854,1,26915,1397,117961,118300,120722,118784,117906,290919,118786
29855,1,80549,17713,117961,118225,122273,118321,240983,290919,118322
29856,1,39264,15417,117961,119256,119257,280788,130913,292795,119082
29857,1,33987,13844,117961,118327,119995,118523,310608,118331,118525
29858,1,79092,7072,117961,117962,118352,117905,117906,290919,117908
29859,1,28096,51007,117961,118413,120526,118321,117906,290919,118322
29860,0,6977,71387,117961,118386,118522,118784,118785,290919,118786
29861,1,38706,33266,117961,118300,124725,118784,118785,290919,118786
29862,1,45990,3802,118573,118574,118623,118995,129731,292795,118997
29863,1,72168,24973,91261,118026,118229,273308,120072,249618,118232
29864,1,6086,15015,117961,118413,122007,118784,118785,290919,118786
29865,1,23994,15404,117961,118343,118395,123067,269406,118398,123068
29866,1,28149,70062,117961,118386,118746,117905,117906,290919,117908
29867,1,189629,2373,117961,117962,118501,118685,279443,308574,118687
29868,1,20364,52902,118595,118596,81476,118834,216197,118424,118836
29869,1,27727,16850,117961,118225,122298,119093,128819,119095,119096
29870,0,80157,49574,117961,118052,118391,120773,118959,118960,120774
29871,1,40062,15012,118212,118213,123201,117905,117906,290919,117908
29872,1,71430,28590,117961,118327,120685,117905,240983,290919,117908
29873,1,75834,7525,117961,118225,120551,118321,118406,290919,118322
29874,1,36480,15623,118169,118170,118575,117946,209441,292795,117948
29875,1,35754,4413,117961,118343,118833,117905,290878,290919,117908
29876,1,76446,7648,117961,118300,119181,118321,240983,290919,118322
29877,1,14818,46254,117961,118327,126310,118641,123881,118643,118644
29878,1,3853,15902,117961,118052,120398,118054,120716,117887,118055
29879,1,33249,51311,117961,118343,121747,119928,136239,118331,119929
29880,0,45095,58883,117902,118041,118556,280788,280788,292795,119082
29881,1,80746,4023,117961,118446,119064,117905,137383,290919,117908
29882,1,41758,74910,91261,118026,118317,119962,168365,118205,119964
29883,1,33229,46476,117902,117903,117904,117905,117906,290919,117908
29884,1,14960,50601,117916,117917,117941,117885,117913,117887,117888
29885,1,79092,4219,117961,118300,120312,120313,157234,118424,120315
29886,1,19965,60121,121785,121786,142145,117905,156948,290919,117908
29887,1,35042,671,117961,117962,118352,118784,117906,290919,118786
29888,1,75901,131441,117961,118343,119598,119433,133686,118424,119435
29889,0,42710,18073,118256,118257,118623,117946,119722,292795,117948
29890,1,98976,32457,117961,118327,118320,117905,117906,290919,117908
29891,1,80904,56058,118212,118213,118458,118912,309291,118424,118914
29892,1,34569,2594,117961,118300,120410,128230,302830,4673,128231
29893,0,278393,4713,117961,118052,120398,122067,164160,118424,122069
29894,1,34958,7644,117961,118327,120383,118784,118785,290919,118786
29895,1,37639,119430,117932,117933,117878,117879,117879,19721,117880
29896,1,32621,2344,118212,118213,118395,118396,233714,118398,118399
29897,1,30932,3486,118752,119070,119781,118563,171750,270488,118565
29898,1,75078,294953,118315,118316,179069,118636,128316,118638,118639
29899,1,19989,5225,117961,118300,118458,120006,311622,118424,120008
29900,1,81070,205,117961,118386,118746,118784,118785,290919,118786
29901,1,74995,1146,117961,118225,120663,118321,117906,290919,118322
29902,1,74909,4565,117961,118386,121961,118784,117906,290919,118786
29903,1,74539,14928,117961,118446,120317,120690,136365,290919,120692
29904,1,36887,50511,118006,118007,117884,117879,122240,19721,117880
29905,0,18072,46663,118256,118257,118623,118995,286106,292795,118997
29906,1,33231,33266,117961,118300,123719,118784,118785,290919,118786
29907,1,112874,783,117961,118413,277693,128230,302830,4673,128231
29908,1,20364,52736,119596,119597,118911,120789,171744,118424,120791
